Run,Accuracy,Precision,Recall,Macro F1
0,0.6703703703703704,0.65625723573546,0.6703703703703704,0.6586515984769549
1,0.6659259259259259,0.6496154438495733,0.6659259259259259,0.6525801908183252
2,0.6837037037037037,0.6716551225321205,0.6837037037037037,0.6735166620783403
