Run,Accuracy,Precision,Recall,Macro F1
0,0.7014814814814815,0.7097270275400068,0.7014814814814815,0.6945616099366495
1,0.6888888888888889,0.690183876301066,0.6888888888888888,0.6782152249227894
2,0.7022222222222222,0.7197444681598193,0.7022222222222222,0.6965610791818974
