Run,Accuracy,Precision,Recall,Macro F1
0,0.6822222222222222,0.6690264081241845,0.6822222222222223,0.6706874967994518
1,0.6703703703703704,0.6538765475541662,0.6703703703703704,0.6571493301678514
2,0.6874074074074074,0.6742520397182971,0.6874074074074074,0.6767992187681174
